   10.0000000       2.00000000    
   9.99644279       2.01114631    
   9.99282742       2.02240944    
   9.98548508       2.04515123    
   9.97034550       2.09150290    
   9.93818188       2.18771410    
   9.86583900       2.39431548    
   9.68634224       2.86234164    
   9.20895958       3.92807484    
   8.72015667       5.17232609    
   8.67431641       5.22640276    
   8.63302135       5.22436237    
   8.59179688       5.21913290    
   8.55095863       5.21382380    
   8.51075459       5.20857477    
   8.47130489       5.20340586    
   8.43266487       5.19832706    
   8.39485550       5.19334316    
   8.35788155       5.18845606    
   8.32174015       5.18366575    
   8.28642273       5.17897272    
   8.25191975       5.17437553    
   8.21822071       5.16987371    
   8.18531322       5.16546679    
   8.15318584       5.16115332    
   8.12182617       5.15693235    
   8.09122181       5.15280294    
   8.06136036       5.14876509    
   8.03222847       5.14481592    
   8.00381374       5.14095545    
   7.97610378       5.13718176    
   7.94908571       5.13349438    
   7.92274618       5.12989140    
   7.89707279       5.12637234    
   7.87205219       5.12293530    
   7.84767151       5.11957979    
   7.82391834       5.11630344    
   7.80077934       5.11310530    
   7.77824259       5.10998487    
   7.75629473       5.10693932    
   7.73492336       5.10396957    
   7.71411657       5.10107183    
   7.69386148       5.09824657    
   7.67414618       5.09549093    
   7.65495825       5.09280491    
   7.63628626       5.09018660    
   7.61811829       5.08763456    
   7.60044241       5.08514786    
   7.58324718       5.08272505    
   7.56652164       5.08036470    
   7.55025434       5.07806540    
   7.53443432       5.07582617    
   7.51905060       5.07364559    
   7.50409269       5.07152224    
   7.48955011       5.06945562    
   7.47541237       5.06744289    
   7.46166945       5.06548452    
   7.44831181       5.06357813    
   7.43532896       5.06172323    
   7.42271185       5.05991840    
   7.41045094       5.05816269    
   7.39853716       5.05645418    
   7.38696194       5.05479240    
   7.37571573       5.05317640    
   7.36478996       5.05160475    
   7.35417652       5.05007601    
   7.34386683       5.04859018    
   7.33385324       5.04714489    
   7.32412767       5.04574060    
   7.31468201       5.04437494    
   7.30550909       5.04304743    
   7.29660130       5.04175711    
   7.28795147       5.04050350    
   7.27955246       5.03928471    
   7.27139759       5.03810072    
   7.26348019       5.03695011    
   7.25579357       5.03583193    
   7.24833155       5.03474617    
   7.24108744       5.03369141    
   7.23405552       5.03266621    
   7.22722960       5.03167057    
   7.22060442       5.03070402    
   7.21417379       5.02976465    
   7.20793247       5.02885246    
   7.20187521       5.02796698    
   7.19599628       5.02710629    
   7.19029140       5.02627087    
   7.18475485       5.02545977    
   7.17938232       5.02467251    
   7.17416906       5.02390814    
   7.16911030       5.02316570    
   7.16420174       5.02244520    
   7.15943909       5.02174568    
   7.15481806       5.02106667    
   7.15033436       5.02040768    
   7.14598417       5.01976776    
   7.14176369       5.01914692    
   7.13766909       5.01854420    
   7.13369656       5.01795912    
   7.12984276       5.01739120    
   7.12610435       5.01683998    
   7.12247801       5.01630545    
   7.11895990       5.01578665    
   7.11554718       5.01528311    
   7.11223698       5.01479435    
   7.10902596       5.01432037    
   7.10591125       5.01386023    
   7.10289001       5.01341343    
   7.09995985       5.01298094    
   7.09711790       5.01256037    
   7.09436131       5.01215267    
   7.09168768       5.01175737    
   7.08909464       5.01137352    
   7.08657932       5.01100111    
   7.08413982       5.01064014    
   7.08177423       5.01028967    
   7.07947969       5.00995016    
   7.07725477       5.00962067    
   7.07509661       5.00930023    
   7.07300377       5.00899029    
   7.07097435       5.00868940    
   7.06900597       5.00839758    
   7.06709719       5.00811434    
   7.06524611       5.00783968    
   7.06345129       5.00757360    
   7.06171083       5.00731516    
   7.06002283       5.00706434    
   7.05838585       5.00682163    
   7.05679846       5.00658607    
   7.05525923       5.00635719    
   7.05376673       5.00613594    
   7.05231953       5.00592041    
   7.05091619       5.00571203    
   7.04955530       5.00550985    
   7.04823589       5.00531387    
   7.04695654       5.00512362    
   7.04571581       5.00493908    
   7.04451275       5.00476027    
   7.04334641       5.00458717    
   7.04221535       5.00441885    
   7.04111862       5.00425577    
   7.04005527       5.00409746    
   7.03902435       5.00394392    
   7.03802443       5.00379515    
   7.03705502       5.00365114    
   7.03611517       5.00351143    
   7.03520393       5.00337553    
   7.03432035       5.00324392    
   7.03346348       5.00311661    
   7.03263283       5.00299263    
   7.03182745       5.00287294    
   7.03104639       5.00275660    
   7.03028917       5.00264406    
   7.02955532       5.00253439    
   7.02884388       5.00242853    
   7.02815390       5.00232601    
   7.02748489       5.00222635    
   7.02683640       5.00212955    
   7.02620745       5.00203609    
   7.02559757       5.00194502    
   7.02500629       5.00185728    
   7.02443314       5.00177145    
   7.02387762       5.00168896    
   7.02333879       5.00160837    
   7.02281666       5.00153065    
   7.02231026       5.00145531    
   7.02181911       5.00138235    
   7.02134323       5.00131130    
   7.02088165       5.00124216    
   7.02043438       5.00117540    
   7.02000046       5.00111103    
   7.01957989       5.00104809    
   7.01917219       5.00098753    
   7.01877689       5.00092840    
   7.01839352       5.00087166    
   7.01802206       5.00081587    
   7.01766205       5.00076199    
   7.01731300       5.00071001    
   7.01697445       5.00065994    
   7.01664639       5.00061083    
   7.01632833       5.00056314    
   7.01601982       5.00051737    
   7.01572084       5.00047255    
   7.01543093       5.00042963    
   7.01515007       5.00038767    
   7.01487780       5.00034714    
   7.01461363       5.00030756    
   7.01435757       5.00026941    
   7.01410913       5.00023270    
   7.01386833       5.00019646    
   7.01363516       5.00016165    
   7.01340914       5.00012779    
   7.01318979       5.00009537    
   7.01297712       5.00006342    
   7.01277113       5.00003290    
   7.01257133       5.00000286    
   7.01237774       4.99997425    
   7.01218987       4.99994612    
   7.01200771       4.99991894    
   7.01183128       4.99989271    
   7.01166010       4.99986696    
   7.01149416       4.99984217    
   7.01133347       4.99981833    
   7.01117754       4.99979496    
   7.01102638       4.99977255    
   7.01087999       4.99975061    
   7.01073790       4.99972963    
   7.01060009       4.99970865    
   7.01046658       4.99968863    
   7.01033688       4.99966955    
   7.01021147       4.99965096    
   7.01008987       4.99963284    
   7.00997210       4.99961519    
   7.00985765       4.99959803    
   7.00974703       4.99958134    
   7.00963974       4.99956560    
   7.00953531       4.99954987    
   7.00943422       4.99953508    
   7.00933647       4.99952030    
   7.00924158       4.99950600    
   7.00914955       4.99949265    
   7.00906038       4.99947929    
   7.00897408       4.99946594    
   7.00889015       4.99945354    
   7.00880909       4.99944162    
   7.00873041       4.99942970    
   7.00865412       4.99941826    
   7.00858021       4.99940729    
   7.00850821       4.99939680    
   7.00843859       4.99938631    
   7.00837088       4.99937630    
   7.00830555       4.99936628    
   7.00824213       4.99935722    
   7.00818062       4.99934769    
   7.00812101       4.99933910    
   7.00806332       4.99933052    
   7.00800753       4.99932194    
   7.00795317       4.99931383    
   7.00790071       4.99930573    
   7.00784969       4.99929857    
   7.00780010       4.99929094    
   7.00775194       4.99928379    
   7.00770521       4.99927664    
   7.00765991       4.99926996    
   7.00761604       4.99926329    
   7.00757360       4.99925709    
   7.00753260       4.99925089    
   7.00749302       4.99924517    
   7.00745440       4.99923944    
   7.00741720       4.99923372    
   7.00738096       4.99922848    
   7.00734568       4.99922323    
   7.00731134       4.99921799    
   7.00727844       4.99921322    
   7.00724649       4.99920845    
   7.00721550       4.99920368    
   7.00718546       4.99919939    
   7.00715637       4.99919462    
   7.00712824       4.99919033    
   7.00710058       4.99918652    
   7.00707388       4.99918270    
   7.00704813       4.99917841    
   7.00702333       4.99917507    
   7.00699902       4.99917126    
   7.00697565       4.99916792    
   7.00695276       4.99916458    
   7.00693083       4.99916124    
   7.00690937       4.99915791    
   7.00688839       4.99915504    
   7.00686836       4.99915171    
   7.00684881       4.99914885    
   7.00682974       4.99914598    
   7.00681162       4.99914312    
   7.00679398       4.99914074    
   7.00677681       4.99913836    
   7.00676012       4.99913597    
   7.00674391       4.99913359    
   7.00672817       4.99913073    
   7.00671291       4.99912882    
   7.00669813       4.99912643    
   7.00668383       4.99912453    
   7.00667000       4.99912214    
   7.00665665       4.99912024    
   7.00664377       4.99911833    
   7.00663137       4.99911642    
   7.00661898       4.99911451    
   7.00660706       4.99911308    
   7.00659561       4.99911118    
   7.00658464       4.99910927    
   7.00657368       4.99910784    
   7.00656319       4.99910641    
   7.00655317       4.99910498    
 # valores estimados da profundidade(z) e do raio(a), em quilômetros (km), respectivamente:   7.00655317       4.99910498    
