 -0.419135064       4.19135094    
 -0.608981073       4.63132668    
 -0.847744942       5.11140347    
  -1.14029813       5.62597418    
  -1.48655164       6.16375113    
  -1.87772501       6.70616102    
  -2.29253411       7.22646666    
  -2.69522071       7.69055176    
  -3.03810906       8.06028938    
  -3.27057672       8.29970455    
  -3.35308051       8.38270187    
  -3.27057672       8.29970455    
  -3.03810906       8.06028938    
  -2.69522071       7.69055176    
  -2.29253411       7.22646666    
  -1.87772501       6.70616102    
  -1.48655164       6.16375113    
  -1.14029813       5.62597418    
 -0.847744942       5.11140347    
 -0.608981073       4.63132668    
 -0.425878584       4.23819923    
 -0.618966043       4.68326759    
 -0.861843824       5.16893911    
  -1.15948439       5.68955088    
  -1.51181495       6.23368931    
  -1.90991604       6.78256607    
  -2.33213544       7.30912256    
  -2.74207163       7.77882195    
  -3.09117341       8.15305996    
  -3.32787299       8.39540100    
  -3.41188240       8.47941494    
  -3.32787299       8.39540100    
  -3.09117341       8.15305996    
  -2.74207163       7.77882195    
  -2.33213544       7.30912256    
  -1.90991604       6.78256607    
  -1.51181495       6.23368931    
  -1.15948439       5.68955088    
 -0.861843824       5.16893911    
 -0.618966043       4.68326759    
 -0.432759762       4.28580141    
 -0.629160583       4.73604918    
 -0.876244783       5.22741079    
  -1.17908835       5.75416708    
  -1.53763568       6.30477810    
  -1.94282627       6.86023569    
  -2.37263012       7.39315462    
  -2.78998899       7.86856937    
  -3.14545274       8.24738884    
  -3.38648629       8.49270916    
  -3.47203803       8.57775784    
  -3.38648629       8.49270916    
  -3.14545274       8.24738884    
  -2.78998899       7.86856937    
  -2.37263012       7.39315462    
  -1.94282627       6.86023569    
  -1.53763568       6.30477810    
  -1.17908835       5.75416708    
 -0.876244783       5.22741079    
 -0.629160583       4.73604918    
 -0.446862578       4.38272667    
 -0.650070846       4.84353018    
 -0.905800521       5.34649324    
  -1.21934187       5.88578033    
  -1.59067631       6.44959450    
  -2.01045394       7.01847887    
  -2.45586991       7.56438160    
  -2.88851166       8.05146408    
  -3.25707912       8.43963623    
  -3.50704074       8.69104004    
  -3.59576988       8.77820396    
  -3.50704074       8.69104004    
  -3.25707912       8.43963623    
  -2.88851166       8.05146408    
  -2.45586991       7.56438160    
  -2.01045394       7.01847887    
  -1.59067631       6.44959450    
  -1.21934187       5.88578033    
 -0.905800521       5.34649324    
 -0.650070846       4.84353018    
 -0.476475507       4.58362436    
 -0.694051266       5.06635761    
 -0.968041480       5.59343195    
  -1.30419624       6.15877628    
  -1.70258200       6.75005770    
  -2.15324235       7.34688997    
  -2.63173628       7.91983271    
  -3.09677935       8.43122387    
  -3.49314475       8.83889294    
  -3.76205444       9.10298252    
  -3.85752702       9.19455433    
  -3.76205444       9.10298252    
  -3.49314475       8.83889294    
  -3.09677935       8.43122387    
  -2.63173628       7.91983271    
  -2.15324235       7.34688997    
  -1.70258200       6.75005770    
  -1.30419624       6.15877628    
 -0.968041480       5.59343195    
 -0.694051266       5.06635761    
 -0.541707993       5.01495171    
 -0.791278899       5.54499245    
  -1.10600066       6.12413073    
  -1.49267972       6.74579668    
  -1.95160532       7.39651251    
  -2.47149515       8.05388737    
  -3.02425432       8.68546963    
  -3.56215024       9.24963093    
  -4.02109003       9.69965839    
  -4.33269024       9.99132633    
  -4.44336319       10.0924864    
  -4.33269024       9.99132633    
  -4.02109003       9.69965839    
  -3.56215024       9.24963093    
  -3.02425432       8.68546963    
  -2.47149515       8.05388737    
  -1.95160532       7.39651251    
  -1.49267972       6.74579668    
  -1.10600066       6.12413073    
 -0.791278899       5.54499245    
 -0.699312329       6.00644016    
  -1.02811146       6.64637327    
  -1.44406426       7.34670830    
  -1.95677912       8.09978008    
  -2.56728935       8.88950062    
  -3.26116037       9.68881893    
  -4.00121880       10.4582157    
  -4.72343731       11.1466780    
  -5.34112072       11.6966705    
  -5.76122952       12.0535135    
  -5.91057920       12.1773491    
  -5.76122952       12.0535135    
  -5.34112072       11.6966705    
  -4.72343731       11.1466780    
  -4.00121880       10.4582157    
  -3.26116037       9.68881893    
  -2.56728935       8.88950062    
  -1.95677912       8.09978008    
  -1.44406426       7.34670830    
  -1.02811146       6.64637327    
  -1.14662647       8.58057594    
  -1.71491635       9.51311302    
  -2.43967104       10.5378094    
  -3.34041071       11.6445265    
  -4.42195129       12.8105469    
  -5.66143322       13.9964561    
  -6.99405670       15.1434431    
  -8.30411148       16.1743584    
  -9.43145561       17.0010548    
  -10.2016335       17.5389194    
  -10.4760799       17.7258530    
  -10.2016335       17.5389194    
  -9.43145561       17.0010548    
  -8.30411148       16.1743584    
  -6.99405670       15.1434431    
  -5.66143322       13.9964561    
  -4.42195129       12.8105469    
  -3.34041071       11.6445265    
  -2.43967104       10.5378094    
  -1.71491635       9.51311302    
  -2.58885074       16.1131516    
  -4.09402514       17.9595985    
  -6.05805349       20.0113659    
  -8.55661297       22.2547112    
  -11.6287336       24.6495724    
  -15.2341223       27.1189079    
  -19.2007751       29.5401211    
  -23.1837711       31.7444916    
  -26.6732063       33.5318069    
  -29.0885220       34.7041817    
  -29.9551888       35.1134033    
  -29.0885220       34.7041817    
  -26.6732063       33.5318069    
  -23.1837711       31.7444916    
  -19.2007751       29.5401211    
  -15.2341223       27.1189079    
  -11.6287336       24.6495724    
  -8.55661297       22.2547112    
  -6.05805349       20.0113659    
  -4.09402514       17.9595985    
  -4.87352467       27.7719173    
  -8.35826302       31.1319695    
  -13.0244341       34.9111710    
  -19.1187649       39.0991364    
  -26.8159103       43.6357613    
  -36.0969238       48.3862381    
  -46.5821266       53.1175575    
  -57.3732452       57.4898300    
  -67.0283127       61.0810966    
  -73.8158798       63.4596100    
  -76.2716446       64.2941513    
  -73.8158798       63.4596100    
  -67.0283127       61.0810966    
  -57.3732452       57.4898300    
  -46.5821266       53.1175575    
  -36.0969238       48.3862381    
  -26.8159103       43.6357613    
  -19.1187649       39.0991364    
  -13.0244341       34.9111710    
  -8.35826302       31.1319695    
  -4.91848755       28.3349457    
  -8.51596928       31.7806129    
  -13.3454924       35.6606445    
  -19.6696262       39.9659729    
  -27.6783047       44.6364136    
  -37.3609962       49.5344810    
  -48.3290520       54.4204063    
  -59.6451645       58.9423180    
  -69.7915878       62.6613693    
  -76.9358826       65.1269379    
  -79.5228806       65.9924850    
  -76.9358826       65.1269379    
  -69.7915878       62.6613693    
  -59.6451645       58.9423180    
  -48.3290520       54.4204063    
  -37.3609962       49.5344810    
  -27.6783047       44.6364136    
  -19.6696262       39.9659729    
  -13.3454924       35.6606445    
  -8.51596928       31.7806129    
  -4.81281662       28.2934322    
  -8.40776920       31.7498608    
  -13.2451820       35.6461372    
  -19.5946693       39.9746094    
  -27.6549397       44.6762657    
  -37.4239197       49.6139107    
  -48.5164719       54.5463066    
  -59.9869766       59.1174583    
  -70.2918701       62.8815117    
  -77.5582352       65.3791504    
  -80.1914749       66.2563782    
  -77.5582352       65.3791504    
  -70.2918701       62.8815117    
  -59.9869766       59.1174583    
  -48.5164719       54.5463066    
  -37.4239197       49.6139107    
  -27.6549397       44.6762657    
  -19.5946693       39.9746094    
  -13.2451820       35.6461372    
  -8.40776920       31.7498608    
  -4.69761753       28.2167835    
  -8.28308773       31.6796608    
  -13.1191101       35.5873528    
  -19.4819393       39.9336700    
  -27.5788479       44.6608849    
  -37.4165077       49.6322937    
  -48.6142921       54.6055298    
  -60.2201004       59.2208786    
  -70.6670990       63.0259209    
  -78.0444336       65.5530548    
  -80.7199860       66.4410858    
  -78.0444336       65.5530548    
  -70.6670990       63.0259209    
  -60.2201004       59.2208786    
  -48.6142921       54.6055298    
  -37.4165077       49.6322937    
  -27.5788479       44.6608849    
  -19.4819393       39.9336700    
  -13.1191101       35.5873528    
  -8.28308773       31.6796608    
  -4.58248568       28.1388931    
  -8.15793896       31.6078949    
  -12.9918146       35.5266418    
  -19.3670006       39.8904190    
  -27.4994240       44.6428070    
  -37.4046631       49.6476631    
  -48.7068939       54.6615181    
  -60.4478035       59.3209877    
  -71.0372925       63.1670609    
  -78.5262299       65.7237778    
  -81.2443924       66.6226425    
  -78.5262299       65.7237778    
  -71.0372925       63.1670609    
  -60.4478035       59.3209877    
  -48.7068939       54.6615181    
  -37.4046631       49.6476631    
  -27.4994240       44.6428070    
  -19.3670006       39.8904190    
  -12.9918146       35.5266418    
  -8.15793896       31.6078949    
  -4.46844578       28.0614166    
  -8.03363991       31.5363350    
  -12.8649321       35.4658661    
  -19.2518177       39.8467903    
  -27.4188976       44.6240120    
  -37.3907928       49.6619797    
  -48.7967072       54.7161789    
  -60.6723518       59.4195976    
  -71.4044647       63.3066406    
  -79.0053711       65.8929443    
  -81.7663345       66.8026505    
  -79.0053711       65.8929443    
  -71.4044647       63.3066406    
  -60.6723518       59.4195976    
  -48.7967072       54.7161789    
  -37.3907928       49.6619797    
  -27.4188976       44.6240120    
  -19.2518177       39.8467903    
  -12.8649321       35.4658661    
  -8.03363991       31.5363350    
  -4.35588837       27.9846649    
  -7.91063690       31.4652767    
  -12.7389450       35.4053001    
  -19.1368561       39.8030014    
  -27.3376522       44.6046371    
  -37.3750725       49.6752853    
  -48.8835602       54.7694321    
  -60.8931389       59.5164795    
  -71.7675095       63.4442863    
  -79.4803772       66.0600815    
  -82.2841949       66.9806061    
  -79.4803772       66.0600815    
  -71.7675095       63.4442863    
  -60.8931389       59.5164795    
  -48.8835602       54.7694321    
  -37.3750725       49.6752853    
  -27.3376522       44.6046371    
  -19.1368561       39.8030014    
  -12.7389450       35.4053001    
  -7.91063690       31.4652767    
  -4.24502087       27.9087925    
  -7.78917170       31.3948727    
  -12.6141195       35.3450851    
  -19.0223961       39.7591782    
  -27.2559319       44.5847816    
  -37.3576584       49.6876144    
  -48.9674454       54.8212318    
  -61.1098862       59.6115112    
  -72.1258621       63.5798035    
  -79.9504547       66.2249222    
  -82.7970963       67.1562271    
  -79.9504547       66.2249222    
  -72.1258621       63.5798035    
  -61.1098862       59.6115112    
  -48.9674454       54.8212318    
  -37.3576584       49.6876144    
  -27.2559319       44.5847816    
  -19.0223961       39.7591782    
  -12.6141195       35.3450851    
  -7.78917170       31.3948727    
  -4.13594770       27.8339062    
  -7.66937733       31.3252354    
  -12.4906149       35.2853355    
  -18.9086132       39.7154350    
  -27.1739044       44.5645332    
  -37.3386612       49.6990395    
  -49.0483627       54.8716164    
  -61.3224487       59.7046852    
  -72.4792252       63.7131310    
  -80.4151688       66.3873978    
  -83.3045197       67.3294144    
  -80.4151688       66.3873978    
  -72.4792252       63.7131310    
  -61.3224487       59.7046852    
  -49.0483627       54.8716164    
  -37.3386612       49.6990395    
  -27.1739044       44.5645332    
  -18.9086132       39.7154350    
  -12.4906149       35.2853355    
  -7.66937733       31.3252354    
  -4.02872849       27.7600498    
  -7.55133438       31.2564125    
  -12.3685398       35.2260971    
  -18.7956276       39.6718102    
  -27.0916920       44.5439224    
  -37.3181877       49.7095680    
  -49.1263580       54.9205666    
  -61.5307617       59.7959442    
  -72.8274002       63.8441887    
  -80.8742065       66.5473785    
  -83.8061676       67.5000458    
  -80.8742065       66.5473785    
  -72.8274002       63.8441887    
  -61.5307617       59.7959442    
  -49.1263580       54.9205666    
  -37.3181877       49.7095680    
  -27.0916920       44.5439224    
  -18.7956276       39.6718102    
  -12.3685398       35.2260971    
  -7.55133438       31.2564125    
  -3.92339492       27.6872578    
  -7.43509483       31.1884441    
  -12.2479610       35.1674156    
  -18.6835289       39.6283493    
  -27.0093994       44.5229988    
  -37.2963219       49.7192421    
  -49.2014732       54.9681091    
  -61.7348061       59.8852997    
  -73.1702728       63.9729576    
  -81.3273773       66.7048416    
  -84.3017654       67.6680756    
  -81.3273773       66.7048416    
  -73.1702728       63.9729576    
  -61.7348061       59.8852997    
  -49.2014732       54.9681091    
  -37.2963219       49.7192421    
  -27.0093994       44.5229988    
  -18.6835289       39.6283493    
  -12.2479610       35.1674156    
  -7.43509483       31.1884441    
  -3.81996465       27.6155643    
  -7.32069349       31.1213703    
  -12.1289387       35.1093407    
  -18.5723991       39.5851021    
  -26.9271183       44.5018120    
  -37.2731590       49.7281075    
  -49.2737732       55.0142822    
  -61.9345779       59.9727707    
  -73.5077744       64.0994415    
  -81.7745590       66.8597794    
  -84.7911835       67.8334961    
  -81.7745590       66.8597794    
  -73.5077744       64.0994415    
  -61.9345779       59.9727707    
  -49.2737732       55.0142822    
  -37.2731590       49.7281075    
  -26.9271183       44.5018120    
  -18.5723991       39.5851021    
  -12.1289387       35.1093407    
  -7.32069349       31.1213703    
  -3.71844435       27.5449638    
  -7.20815086       31.0551891    
  -12.0115108       35.0518684    
  -18.4622955       39.5420837    
  -26.8449230       44.4803734    
  -37.2487831       49.7361717    
  -49.3433189       55.0590782    
  -62.1300926       60.0583344    
  -73.8398209       64.2236023    
  -82.2155838       67.0121307    
  -85.2742310       67.9962387    
  -82.2155838       67.0121307    
  -73.8398209       64.2236023    
  -62.1300926       60.0583344    
  -49.3433189       55.0590782    
  -37.2487831       49.7361717    
  -26.8449230       44.4803734    
  -18.4622955       39.5420837    
  -12.0115108       35.0518684    
  -7.20815086       31.0551891    
  -3.61884332       27.4754829    
  -7.09749269       30.9899387    
  -11.8957214       34.9950485    
  -18.3532829       39.4993362    
  -26.7628994       44.4587288    
  -37.2232666       49.7434769    
  -49.4101639       55.1025352    
  -62.3213463       60.1420174    
  -74.1663666       64.3454514    
  -82.6503754       67.1618881    
  -85.7507935       68.1563034    
  -82.6503754       67.1618881    
  -74.1663666       64.3454514    
  -62.3213463       60.1420174    
