 -0.220136732       1.68077207    
 -0.153675482       1.85976088    
 -0.107908599       2.03066635    
  -7.75359273E-02   2.19122577    
  -5.76921515E-02   2.33865237    
  -4.46933247E-02   2.46905422    
  -3.60331498E-02   2.57754993    
  -3.01097818E-02   2.65879536    
  -2.59271506E-02   2.70770001    
  -2.28749905E-02   2.72016311    
  -2.05777176E-02   2.69371367    
  -1.88033376E-02   2.62797046    
  -1.74032617E-02   2.52482724    
  -1.62818860E-02   2.38835382    
  -1.53742349E-02   2.22440267    
  -1.46346465E-02   2.04001880    
  -1.40306512E-02   1.84274220    
  -1.35371173E-02   1.63994431    
  -1.31350840E-02   1.43825626    
  -1.28089422E-02   1.24320066    
  -1.25467032E-02   1.05900192    
  -1.23380134E-02  0.888560474    
  -1.21741751E-02  0.733576417    
  -1.20483497E-02  0.594729722    
  -1.19544035E-02  0.471908242    
  -1.18873166E-02  0.364423871    
  -1.18429912E-02  0.271208167    
  -1.18179321E-02  0.190979838    
  -1.18090492E-02  0.122364044    
  -1.18139870E-02   6.39803857E-02
  -1.18306018E-02   1.45168407E-02
  -1.18570756E-02  -2.72511486E-02
  -1.18919862E-02  -6.24284558E-02
  -1.19341947E-02  -9.20012891E-02
  -1.19826430E-02 -0.116827734    
  -1.20364456E-02 -0.137660012    
  -1.20949652E-02 -0.155133978    
  -1.21575156E-02 -0.169800565    
  -1.22237662E-02 -0.182127774    
  -1.22931749E-02 -0.192504242    
  -1.23654036E-02 -0.201258302    
  -1.24403900E-02 -0.208666921    
  -1.25177214E-02 -0.214964882    
  -1.25973430E-02 -0.220340833    
  -1.26790199E-02 -0.224954337    
  -1.27626434E-02 -0.228941187    
  -1.28481984E-02 -0.232410043    
  -1.29355146E-02 -0.235453859    
  -1.30245928E-02 -0.238148794    
  -1.31154507E-02 -0.240556091    
  -1.32080289E-02 -0.242733270    
  -1.33021902E-02 -0.244716972    
  -1.33981146E-02 -0.246542707    
  -1.34956762E-02 -0.248244569    
  -1.35950465E-02 -0.249844268    
  -1.36960391E-02 -0.251364410    
  -1.37987323E-02 -0.252818942    
  -1.39031596E-02 -0.254224241    
  -1.40094627E-02 -0.255594313    
  -1.41175063E-02 -0.256931454    
  -1.42274899E-02 -0.258248359    
  -1.43392300E-02 -0.259551227    
  -1.44530330E-02 -0.260846168    
  -1.45686902E-02 -0.262134314    
  -1.46864438E-02 -0.263420999    
  -1.48062808E-02 -0.264711589    
  -1.49282049E-02 -0.266008884    
  -1.50523158E-02 -0.267311454    
  -1.51785845E-02 -0.268624902    
  -1.53072411E-02 -0.269950151    
  -1.54381664E-02 -0.271288902    
  -1.55715263E-02 -0.272642583    
  -1.57073140E-02 -0.274010360    
  -1.58457998E-02 -0.275396049    
  -1.59865953E-02 -0.276798964    
  -1.61304418E-02 -0.278220892    
  -1.62768681E-02 -0.279661328    
  -1.64261721E-02 -0.281121343    
  -1.65783856E-02 -0.282602131    
  -1.67336781E-02 -0.284107566    
  -1.68919489E-02 -0.285633355    
  -1.70535427E-02 -0.287180036    
  -1.72184259E-02 -0.288751245    
  -1.73867252E-02 -0.290348649    
  -1.75585039E-02 -0.291969568    
  -1.77339576E-02 -0.293616056    
  -1.79130565E-02 -0.295288682    
  -1.80960055E-02 -0.296990484    
  -1.82830226E-02 -0.298720866    
  -1.84740778E-02 -0.300478548    
  -1.86693482E-02 -0.302265972    
  -1.88690852E-02 -0.304083407    
  -1.90734323E-02 -0.305935830    
  -1.92822758E-02 -0.307818353    
  -1.94961000E-02 -0.309734523    
  -1.97149739E-02 -0.311683834    
  -1.99389365E-02 -0.313669086    
  -2.01683175E-02 -0.315690428    
